-> Fri Nov 07 2025 21:34:27 GMT+0000 (Coordinated Universal Time): listening to [-45 .. 182]
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_61","score":88}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_62","score":33}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_64","score":14}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_66","score":40}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_72","score":31}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_74","score":92}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_75","score":80}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_76","score":97}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_78","score":1}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_80","score":25}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_81","score":61}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_82","score":76}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_83","score":56}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_84","score":13}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_85","score":25}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_87","score":68}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_91","score":90}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_92","score":65}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_93","score":41}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_96","score":64}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_98","score":21}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_9","score":87}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_35","score":55}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_30","score":34}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_65","score":0}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_100","score":83}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_14","score":31}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_24","score":91}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_73","score":29}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_52","score":64}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_101","score":66}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_8","score":40}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_79","score":36}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_58","score":29}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_102","score":91}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_42","score":42}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_97","score":41}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_26","score":51}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_57","score":17}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_103","score":28}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_67","score":50}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_33","score":83}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_104","score":91}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_77","score":14}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_34","score":7}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_86","score":46}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_105","score":50}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_48","score":34}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_70","score":7}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_53","score":87}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_106","score":43}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_23","score":55}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_0","score":12}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_90","score":48}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_107","score":29}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_20","score":99}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_29","score":69}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_88","score":47}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_99","score":53}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_71","score":88}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_108","score":87}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_19","score":39}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_43","score":80}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_32","score":78}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_94","score":57}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_56","score":51}
<- Fri Nov 07 2025 21:34:37 GMT+0000 (Coordinated Universal Time): {"type":"updated","query_id":"-45:182","id":"doc_109","score":34}
